pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,passenger_count,route_distance_km,route_duration_min,pickup_hour,day_of_week,weather_flag,fare_amount
18.933127,72.823662,18.953384,72.829633,3,2.34,6.0,2,5,0,54.44
19.130175,72.85766,19.04777,72.81017,2,10.43,32.2,16,6,0,261.3
19.125866,72.85117,19.068188,72.87729,1,6.98,28.6,11,6,1,294.83
19.000872,72.841987,19.072954,72.886307,1,9.27,25.0,23,4,1,296.71
19.062227,72.875733,19.042404,72.82531,1,5.74,19.2,15,3,0,168.56
19.063828,73.013773,19.007055,72.847897,2,18.54,70.2,8,6,1,723.02
19.001455,72.840393,18.950898,72.820538,2,6.0,22.2,10,5,1,232.94
19.137427,72.835886,19.076425,72.868719,1,7.61,23.4,14,1,0,189.72
19.03094,72.856314,19.058674,72.858056,1,3.09,12.4,21,5,0,116.08
19.131032,72.837037,19.058131,73.002741,2,19.21,48.4,0,1,1,570.98
19.051889,72.831358,19.204709,72.964937,1,22.04,95.5,9,5,0,870.61
19.101799,72.847696,19.021898,72.834321,1,9.0,40.1,10,4,2,479.86
18.960859,72.820185,19.108248,72.8432,1,16.57,47.3,2,4,1,565.41
19.229795,72.970357,19.080634,72.994507,4,16.78,43.7,1,1,0,451.49
19.091595,72.847623,18.928871,72.828002,1,18.21,50.8,7,4,0,421.29
19.113198,72.861228,19.078045,72.875699,1,4.19,11.1,4,4,0,107.94
19.065444,72.990456,19.075756,72.85157,1,14.64,39.2,3,1,0,405.37
19.072694,72.832894,19.025687,72.835537,2,5.23,13.8,3,5,0,146.77
19.203944,72.979923,18.93968,72.809653,2,34.4,97.0,4,5,0,1013.07
18.925001,72.821181,19.074291,72.852362,1,16.92,46.2,2,0,0,470.51
18.937011,72.825969,19.106977,72.873164,2,19.54,56.3,22,4,0,460.75
18.933943,72.822238,18.946084,72.846537,2,2.89,10.6,9,3,0,91.05
19.092683,73.016357,18.947301,72.838314,1,24.73,71.1,5,3,0,747.86
19.066433,73.003613,19.224389,72.968143,2,17.95,50.5,12,5,0,422.39
19.111455,72.889114,19.060364,72.988944,1,11.93,33.7,1,0,0,344.86
19.111537,72.852953,18.925817,72.839015,1,20.7,57.4,6,4,0,469.22
19.073364,72.984331,19.085358,72.877774,2,11.28,29.6,3,0,1,355.33
19.083537,72.860533,19.066073,72.834848,1,3.33,10.6,13,5,1,105.65
18.953261,72.852036,18.93653,72.839171,2,2.3,7.7,13,6,0,65.21
19.012064,72.837979,19.103384,72.859011,3,10.39,47.0,19,2,0,434.33
18.948085,72.818949,19.213896,72.977302,1,33.92,156.8,10,6,0,1468.61
19.134645,72.866223,19.030299,72.840878,1,11.9,37.9,16,1,0,320.04
19.02734,72.854465,19.073724,72.878839,3,5.76,25.0,21,2,0,227.74
19.209682,72.975821,19.07146,72.818802,1,22.55,69.5,7,1,0,584.63
19.201741,72.960381,19.108619,72.864567,1,14.44,55.9,10,1,1,567.95
18.943725,72.830972,19.058011,72.873246,3,13.46,38.0,7,2,1,360.64
19.034254,72.828637,19.143364,72.927007,2,15.94,73.3,21,0,0,689.05
18.947044,72.82759,19.121719,72.858001,1,19.68,77.2,10,6,1,790.26
19.024124,72.86771,19.061728,72.853306,3,4.45,17.6,18,5,0,158.25
19.125629,72.828858,19.086198,72.87482,1,6.52,18.6,16,0,0,150.54
19.057594,72.855202,18.925323,72.828199,2,14.98,37.1,3,0,0,378.48
19.002459,72.83797,19.067311,72.851871,1,7.36,22.1,13,0,0,185.87
19.070276,72.869647,19.075897,72.9987,1,13.58,59.9,21,2,1,633.94
19.077039,72.859783,19.09674,72.858524,4,2.19,7.1,12,5,0,62.92
19.04002,72.845303,19.089487,73.016621,1,18.83,68.5,8,5,1,679.93
18.942676,72.829362,18.949558,72.818638,1,1.36,4.0,2,6,0,44.49
19.074746,72.986576,19.059824,72.880691,1,11.25,47.6,11,6,1,492.42
19.198883,72.967996,19.093804,72.85442,2,16.7,62.6,8,1,0,560.76
19.07882,72.993552,19.087273,72.852135,1,14.89,41.1,14,2,0,344.5
19.033143,72.838625,19.062913,72.998828,1,17.16,52.9,12,6,2,580.1
19.041548,72.81342,19.132594,72.862511,1,11.36,44.4,11,0,0,392.75
19.118264,72.891088,19.203378,72.963031,1,12.11,47.7,8,3,2,556.6
18.960922,72.807046,18.950696,72.810195,1,1.18,3.4,23,2,0,44.23
19.068885,72.849589,19.202237,72.996369,1,21.39,64.1,15,6,0,543.6
19.074095,72.858879,18.94891,72.829298,2,14.26,45.6,6,4,2,511.71
19.122373,72.904387,19.094091,72.846267,1,6.87,26.4,11,6,0,237.15
19.080357,72.851085,19.092706,73.004691,1,16.2,45.2,5,4,0,459.19
19.105109,72.853418,19.112749,72.925971,3,7.67,26.1,7,4,0,233.09
19.093161,72.883147,18.946824,72.809858,1,18.0,49.8,22,2,0,407.9
19.0309,72.837982,19.100809,72.868156,1,8.4,35.0,8,4,1,368.7
18.925327,72.825753,19.042037,72.837261,1,13.03,53.3,17,0,0,488.76
19.103352,72.839148,18.961459,72.810376,1,16.07,44.9,23,2,0,470.39
18.927852,72.816203,18.959426,72.827278,2,3.7,16.1,18,0,1,158.37
18.933097,72.821885,19.116274,72.900257,1,21.97,59.0,5,4,0,610.36
19.068859,72.849284,19.222494,72.973598,3,21.5,62.9,12,0,0,522.14
19.020096,72.856081,19.062184,72.836021,2,5.13,17.5,12,3,0,154.96
19.203805,72.958137,19.045125,72.843864,1,21.34,81.2,11,4,1,827.81
19.066189,72.875919,19.094415,72.87775,1,3.14,10.3,13,1,1,96.53
18.962408,72.820527,19.086144,72.993278,1,22.78,88.6,10,5,0,789.04
19.115913,72.837166,19.139408,72.919802,1,9.07,23.0,2,6,0,234.01
18.922497,72.834747,19.138896,72.891296,1,24.79,102.6,18,1,1,1070.21
19.103889,72.876186,19.234773,72.962,3,17.12,48.3,22,0,0,398.52
19.004885,72.828006,19.035895,72.840953,2,3.71,12.5,7,2,0,102.99
19.074867,72.873802,19.133509,72.898093,3,7.0,25.2,21,4,0,227.5
19.076331,72.879058,19.065042,72.825572,1,5.76,18.8,16,2,2,209.93
19.026176,72.832016,19.064452,72.876925,3,6.36,20.5,16,3,0,180.15
19.113692,72.8609,19.080422,72.855552,3,3.74,16.4,8,1,0,150.44
19.06747,72.887731,19.205164,72.964798,1,17.32,43.7,22,6,0,356.2
18.926735,72.829926,19.127602,72.906719,1,23.75,107.4,21,2,1,1142.18
18.925494,72.826375,19.099685,72.866115,1,19.81,59.4,5,0,0,625.25
19.22113,72.977248,19.065885,72.978609,3,17.26,76.7,21,5,1,817.3
18.948961,72.852452,18.948223,72.827608,1,2.61,11.0,10,2,0,100.39
18.941888,72.832964,19.102203,72.880698,2,18.52,66.3,21,2,0,578.33
19.085254,72.868029,19.079597,72.989778,2,12.81,34.2,3,5,1,407.68
19.198579,72.974239,19.002675,72.828531,3,26.63,79.2,5,0,0,824.91
19.077085,72.867822,19.078557,72.860131,1,0.82,3.7,10,3,0,60.46
18.935706,72.815323,19.076171,72.876926,1,16.91,42.6,23,6,0,436.5
19.028235,72.82951,19.061385,72.812614,4,4.09,15.1,20,4,0,126.3
18.953457,72.835399,18.952785,72.850828,1,1.62,4.8,6,3,0,39.69
19.075881,72.866518,19.025837,72.835571,1,6.45,27.5,11,5,0,247.0
19.060598,72.993695,18.921592,72.82626,4,23.43,92.1,11,2,0,825.54
19.085289,72.883511,18.954341,72.807747,4,16.6,45.1,22,5,1,436.41
18.957523,72.852006,19.030838,72.855662,3,8.16,33.9,8,0,0,315.13
19.113938,72.83234,18.951352,72.825477,1,18.09,54.0,0,1,0,572.14
19.219343,72.988472,18.927726,72.834152,1,36.26,106.5,3,1,0,1118.57
19.086095,72.848491,19.069744,72.98083,2,14.03,55.6,10,4,0,496.98
18.929264,72.849257,19.208122,72.990593,1,34.38,107.1,16,4,0,906.73
19.086763,73.000467,19.080895,72.848838,3,15.95,72.5,9,3,0,679.93
19.083782,72.878217,19.129559,72.89018,1,5.24,15.1,14,3,0,123.45
19.065195,72.876357,18.937794,72.834862,1,14.82,61.8,9,2,1,642.19
18.953939,72.82983,19.077351,72.872755,1,14.45,41.3,3,4,0,437.36
19.214375,72.98505,19.080437,72.997168,2,14.95,65.2,19,6,0,596.0
19.058175,72.993819,19.036491,72.856405,4,14.64,44.7,13,3,1,430.43
18.948291,72.825387,18.950469,72.823839,1,2.19,8.6,9,0,0,72.32
18.929926,72.832525,19.017494,72.855835,3,10.04,29.7,13,2,0,248.72
19.11959,72.833537,18.936914,72.83603,1,20.31,84.3,18,6,0,767.3
19.070672,72.843402,19.00442,72.856064,1,7.49,21.4,14,2,0,177.36
19.069521,72.842961,19.134017,72.853077,1,7.25,23.3,13,6,1,221.35
19.231166,72.962155,19.009911,72.849099,1,27.32,69.5,3,1,0,712.53
19.135634,72.849707,19.034704,72.858288,1,11.26,35.8,7,4,0,304.75
19.117585,72.893455,19.053602,72.880907,1,7.24,29.7,9,3,1,321.13
18.93487,72.825727,18.926589,72.839136,1,1.68,7.3,8,0,1,75.4
19.093921,72.97908,18.944941,72.817824,1,23.7,64.9,23,4,0,676.54
19.08894,72.862766,19.136406,72.906273,2,6.98,26.7,9,2,1,274.09
19.203068,72.959558,19.062698,72.864015,2,18.56,61.3,6,0,0,527.17
18.93573,72.839969,19.020905,72.850636,1,9.54,28.0,23,4,0,295.35
18.944032,72.843335,19.079627,72.876107,1,15.47,40.3,22,2,0,337.06
19.123165,72.892532,18.960312,72.827815,1,19.34,57.3,12,2,1,557.97
18.924441,72.841947,19.063729,72.812689,2,15.79,39.8,23,3,0,421.34
19.214557,72.993294,19.047278,72.838269,1,24.72,81.7,13,1,0,697.84
19.009839,72.835162,19.05452,72.817861,2,5.29,13.9,4,6,0,151.99
18.959386,72.823664,19.107684,72.859275,4,16.91,46.4,7,6,0,391.18
18.923468,72.836835,19.125082,72.851247,1,22.47,57.4,1,5,0,587.21
19.071636,73.016127,19.07084,72.857306,2,16.69,42.8,4,2,1,504.25
19.00749,72.83594,19.139018,72.852111,2,14.72,38.1,22,3,0,312.88
19.233081,72.965326,19.019503,72.853943,1,26.48,81.0,13,3,0,682.36
19.057697,72.867672,19.09615,72.85033,4,4.65,12.9,23,2,0,128.98
19.081012,73.00519,19.102799,72.837693,1,17.77,52.7,22,1,0,443.51
19.118829,72.90858,19.105997,72.87429,1,3.87,12.9,14,4,0,118.12
19.075977,72.876265,18.958318,72.822622,1,14.25,38.2,22,4,1,365.81
19.042088,72.842408,19.055668,72.82961,2,2.02,8.5,18,5,0,75.61
19.057614,72.879902,19.069982,72.848612,1,3.56,8.8,1,4,0,87.46
19.075514,73.006987,19.018662,72.832786,4,19.37,62.9,13,4,0,539.02
18.950979,72.820677,19.069936,72.865834,1,14.05,34.6,3,1,1,403.93
18.959468,72.825335,19.136055,72.857808,1,19.93,61.3,15,5,0,524.18
19.135318,72.836909,19.062793,72.820802,1,8.24,22.9,0,0,1,268.28
19.215883,72.978518,19.072573,72.850215,3,20.87,59.3,23,6,0,608.77
19.062434,72.845884,18.945009,72.852806,2,13.08,55.1,21,6,1,586.36
19.027126,72.867617,19.077834,72.818969,3,7.61,21.0,7,4,0,176.79
19.06983,72.85779,19.00195,72.839617,1,7.79,28.7,18,3,1,292.53
19.011319,72.85602,19.048575,72.82968,1,4.98,15.3,6,3,1,139.26
18.949974,72.838301,18.958519,72.826724,2,1.54,4.3,6,3,0,41.09
19.145069,72.926326,19.060158,72.837105,2,13.31,54.8,11,1,0,494.91
19.074381,72.854813,19.071572,72.861052,1,0.73,2.8,11,1,0,39.45
19.088553,72.994804,19.226939,72.982393,1,15.44,38.4,22,1,0,303.04
19.068231,72.994417,19.133453,72.844813,1,17.31,79.4,21,5,0,736.26
19.079759,72.880708,19.068689,72.98815,1,11.36,27.9,4,1,0,278.66
19.055237,72.848558,19.029806,72.837466,1,3.06,11.7,21,2,0,107.19
19.127189,72.838913,19.023225,72.867518,2,11.94,30.5,1,3,1,360.76
19.111864,72.858865,19.030444,72.867156,3,9.1,25.1,6,6,0,214.62
19.063354,73.008672,19.016777,72.841151,1,18.35,57.2,6,4,0,498.64
18.941585,72.804483,19.081458,72.882786,1,17.6,63.4,19,0,0,547.03
19.128005,72.830649,19.111772,72.86239,2,3.79,10.4,14,3,0,89.31
18.945856,72.833635,19.040975,72.835059,1,10.58,40.9,18,6,0,363.64
19.105521,72.861485,19.208986,72.994527,1,18.1,58.5,6,4,0,500.4
19.081961,72.987394,19.075026,72.856002,1,13.83,38.5,22,3,1,365.85
19.235594,72.992428,19.070738,73.018507,1,18.53,66.2,19,2,0,581.25
18.953455,72.854278,18.926411,72.836274,2,3.55,9.0,0,6,0,89.22
19.001681,72.83037,19.059304,72.995676,1,18.52,72.0,9,1,0,641.9
18.933529,72.851855,19.016915,72.842011,2,9.33,30.0,12,1,0,252.99
18.920477,72.820888,19.145723,72.907759,3,26.66,69.0,5,1,0,706.18
19.233385,72.967827,19.066466,72.822856,1,24.01,85.8,21,6,0,763.02
18.937496,72.825259,19.087225,73.007698,3,25.4,76.2,12,5,1,741.13
19.231914,72.9588,19.107814,72.866333,1,16.87,41.7,23,4,0,430.22
19.097078,72.881325,19.071199,72.983644,1,11.13,47.0,8,4,0,437.47
19.064464,72.982826,19.02189,72.840693,2,15.67,69.4,17,6,0,643.4
19.071318,72.861266,18.92132,72.853457,1,16.7,48.0,2,5,0,502.71
19.076443,72.979186,19.087459,72.998625,3,2.38,7.5,15,2,0,66.97
18.950193,72.827679,19.055819,72.848864,1,11.95,35.5,6,0,0,294.57
19.106212,72.856227,19.064967,73.016492,1,17.45,54.1,6,3,0,459.92
19.109241,72.920732,19.051455,72.852886,1,9.6,24.3,0,4,0,241.73
19.079301,72.870499,19.082649,72.881559,1,1.22,5.0,8,1,0,59.04
19.073711,72.852488,18.955639,72.83808,2,13.22,37.5,13,0,0,320.67
18.959424,72.842767,19.029742,72.832081,2,7.9,21.0,4,1,0,208.61
19.020737,72.831734,19.09472,73.016713,1,21.11,64.4,16,0,1,617.26
19.198448,72.964602,19.208586,72.986876,1,2.6,7.0,3,1,0,76.99
19.078487,72.888674,19.102772,72.842948,2,5.51,20.0,19,4,1,203.66
19.04503,72.848598,19.20077,72.987474,1,22.64,99.6,17,3,0,914.87
18.963055,72.828587,19.226659,72.994344,1,34.1,84.0,22,0,0,682.97
18.933548,72.815636,19.057435,72.837843,2,13.97,55.0,10,6,0,492.02
19.081595,72.846976,19.230942,72.975383,2,21.39,70.2,16,1,0,600.28
19.106009,72.851777,19.049442,72.849367,3,6.29,27.4,17,2,0,245.28
19.205994,72.986795,19.014071,72.858294,1,25.25,62.3,22,2,0,507.09
19.018521,72.828099,19.099457,72.851421,3,9.33,27.9,0,6,0,291.74
19.082221,73.011798,19.081005,73.008157,1,1.27,3.6,0,2,0,38.09
19.07145,73.018426,19.07476,72.983827,1,3.65,10.8,5,5,0,121.42
19.060367,72.987309,19.093694,72.992016,4,3.74,11.8,6,3,0,104.27
19.08786,72.851577,19.223218,72.975975,2,19.93,80.8,8,6,1,837.07
19.096483,73.005256,18.948596,72.832494,1,24.5,112.6,11,4,0,1044.66
19.076773,72.875637,18.927818,72.823766,1,17.44,53.9,15,2,2,597.01
19.101362,72.834672,19.199086,72.993276,4,19.89,76.4,18,1,2,885.29
19.014118,72.86701,19.088703,73.003252,1,16.55,43.4,2,5,0,449.95
19.073367,72.815072,19.100473,72.864955,3,6.05,20.4,7,1,1,205.33
18.931836,72.835605,19.051166,72.84759,1,13.33,41.2,16,1,0,353.78
19.093574,72.859267,19.067381,72.867083,1,3.03,8.6,5,3,0,90.08
19.076512,72.984575,18.941461,72.849698,1,20.65,57.5,15,0,0,480.8
19.079728,72.877748,19.022692,72.865177,1,6.48,21.5,7,5,0,192.68
19.06755,72.852279,19.091346,72.98257,1,13.95,37.6,23,6,0,389.38
18.95167,72.807266,19.049027,72.838046,3,11.3,37.5,16,1,0,322.4
19.086702,72.852034,18.941931,72.837527,1,16.17,41.4,0,0,0,417.09
19.069076,72.880574,19.125276,72.907612,2,6.86,21.5,6,1,1,203.59
19.122611,72.835933,19.021983,72.84891,1,11.27,49.5,9,1,0,452.48
18.921406,72.828226,19.068714,72.98188,1,23.01,89.8,20,1,0,804.98
19.218201,72.969138,19.20654,72.986472,1,2.23,6.4,2,3,0,60.64
18.947137,72.821904,19.206228,72.993076,1,33.96,100.1,23,2,0,1054.05
18.940768,72.824675,19.064939,73.016351,4,24.43,90.0,19,1,1,896.94
19.117002,72.914882,19.005883,72.832203,1,15.11,67.8,10,6,0,625.75
19.074206,72.869125,19.047629,72.844706,1,3.91,16.5,11,1,0,147.59
19.078414,72.997453,18.928136,72.838437,2,23.64,64.6,22,5,0,537.47
19.037543,72.834795,18.999813,72.830316,1,4.22,13.7,6,0,0,117.85
19.057747,72.858659,19.049787,72.829058,1,3.23,11.7,18,2,0,101.89
18.938399,72.826474,18.953458,72.835778,1,1.94,4.9,2,3,0,55.18
18.939964,72.819706,18.920628,72.829704,1,2.39,8.7,17,4,0,68.86
19.143899,72.915677,19.10535,72.863225,1,6.98,29.4,10,3,0,268.24
19.060717,73.016514,18.936422,72.834958,2,23.57,101.4,21,4,0,932.56
19.076614,72.880827,19.121062,72.902934,1,5.46,15.5,1,6,0,158.08
19.044455,72.848937,18.937997,72.823527,1,12.14,33.1,4,2,0,341.72
19.090826,73.004369,19.141073,72.923759,3,10.15,31.4,13,1,0,270.02
19.057522,72.982257,19.216852,72.965059,1,17.81,53.4,7,1,0,457.94
19.066524,72.84913,19.07602,72.999387,1,15.83,71.7,17,2,0,663.53
18.960935,72.806025,18.953422,72.853765,2,5.09,21.4,21,3,1,228.88
19.138554,72.908355,18.948544,72.8236,1,22.93,61.7,4,0,2,823.01
19.036377,72.856515,19.134424,72.86165,1,10.92,31.1,22,5,0,259.27
19.107268,72.913248,19.122324,72.846557,1,7.2,20.9,1,6,0,228.96
19.211987,72.965879,19.052183,72.812875,2,23.96,94.4,18,0,0,846.28
19.114134,72.92603,19.025104,72.86266,1,11.93,49.3,10,5,0,450.94
19.122977,72.918498,19.110609,72.914881,2,1.43,4.1,22,3,1,37.67
19.13025,72.916389,19.090328,72.847101,1,8.53,39.2,9,5,0,369.24
19.077962,72.879539,18.941664,72.840477,1,15.7,48.2,14,6,0,408.45
19.08366,72.992135,19.130655,72.915099,1,9.63,26.7,22,4,1,258.08
19.007666,72.846185,19.120034,72.866073,1,12.67,34.0,22,1,0,276.92
19.075706,72.876436,19.074818,73.001058,2,13.1,43.9,7,6,0,386.31
18.958734,72.80579,19.018708,72.828744,1,7.09,25.5,8,3,0,225.05
19.085442,72.853566,19.092537,73.009597,2,16.41,55.8,14,5,0,477.56
18.93929,72.834776,19.064335,73.00799,1,22.91,100.6,11,4,0,924.61
19.054747,72.847677,19.110454,72.827241,2,6.56,27.5,18,5,0,250.3
19.123857,72.828384,19.074314,72.991412,3,17.99,56.6,6,5,0,484.93
19.127108,72.865676,18.957928,72.83477,2,19.09,56.7,12,3,0,476.23
19.138458,72.854958,18.953951,72.82828,1,20.71,89.9,11,4,0,816.94
19.064503,72.809902,19.104195,72.83714,1,5.26,19.6,10,6,0,174.2
19.078308,72.884241,19.075253,72.825953,1,6.13,28.2,9,0,0,261.15
19.088578,72.845999,19.030105,72.858659,3,6.64,18.8,22,2,0,159.31
19.073235,72.879787,18.932177,72.824883,2,16.71,45.3,3,2,2,611.99
19.072266,72.885542,19.001001,72.842179,3,9.14,33.6,8,5,0,295.78
19.098182,72.870536,19.131899,72.865093,1,3.79,10.6,6,0,0,93.65
19.007427,72.857544,18.932692,72.834649,1,8.65,21.4,2,1,0,220.78
18.932941,72.822653,19.096659,72.853197,2,18.49,78.8,20,4,0,717.52
19.079584,72.978835,19.14165,72.891115,2,11.51,34.4,15,3,1,343.76
18.953383,72.806865,18.941306,72.816988,2,1.71,4.4,4,1,0,46.05
19.134205,72.91265,18.94996,72.826193,1,22.41,101.5,11,4,0,945.21
19.219231,72.96277,19.135684,72.857677,1,14.43,39.7,12,4,0,330.04
19.126211,72.850007,19.065135,72.990828,1,16.28,46.9,5,5,1,563.27
18.951781,72.819881,19.067673,72.885892,3,14.64,43.2,23,0,0,451.01
19.214583,72.985207,19.021879,72.855698,1,25.38,97.3,10,6,0,858.52
18.936625,72.810533,19.129822,72.908847,1,23.84,92.2,9,4,0,820.61
18.952334,72.830822,19.08183,72.848514,3,14.52,64.0,19,1,0,594.44
19.139625,72.910853,19.127326,72.922979,1,1.87,5.5,5,5,1,68.24
19.010175,72.855565,19.073135,72.990496,2,15.82,45.7,2,3,1,542.46
19.086735,73.005074,19.130802,72.903299,1,11.76,28.9,23,6,0,290.92
19.118074,72.859119,19.208987,72.967882,1,15.25,46.8,12,3,0,394.4
19.086204,72.849174,19.088344,72.869252,3,2.12,6.9,6,2,0,57.49
19.088563,72.979292,18.954311,72.834264,1,21.34,85.3,10,0,0,773.33
18.959341,72.821076,18.95057,72.846899,2,2.89,9.3,6,4,1,97.01
19.201263,72.997813,19.227297,72.962667,1,4.69,12.0,22,6,2,125.45
18.963768,72.814874,18.943927,72.839373,1,3.39,9.3,1,0,0,94.98
19.054992,72.883952,19.06859,72.999054,2,12.19,38.3,15,5,1,378.78
19.083801,72.864876,18.943955,72.826276,1,16.07,47.7,22,0,1,453.43
18.942022,72.848336,19.104698,72.830662,2,18.18,52.7,14,0,2,573.07
18.926084,72.807822,19.071709,73.000017,2,25.89,87.5,16,6,1,868.71
18.95476,72.805483,18.946661,72.847601,1,4.52,12.4,0,3,1,154.65
19.094385,73.009409,19.108311,72.858844,1,15.9,73.0,9,3,0,682.48
18.92736,72.823861,19.143806,72.902533,1,25.45,71.8,5,2,0,756.63
18.928646,72.806816,19.21154,72.991598,1,36.97,108.0,5,5,0,1140.81
19.105936,72.876852,18.92429,72.835627,2,20.66,65.3,7,2,0,556.75
19.098205,72.858198,18.946923,72.841719,1,16.91,53.3,12,6,0,449.86
19.117797,72.907131,19.107344,72.857151,1,5.38,20.3,8,0,0,183.35
19.103951,72.860079,19.018199,72.846223,3,9.65,38.2,17,3,0,342.81
19.104165,72.831016,19.069902,72.995471,1,17.7,74.9,18,3,1,781.61
19.077777,72.88276,19.042388,72.811829,3,8.43,33.4,20,6,1,350.63
19.082133,72.873314,19.07362,72.844614,1,3.16,13.4,8,3,0,116.0
19.086684,72.85075,19.015628,72.829774,1,8.2,23.5,1,1,0,251.58
19.232986,72.98502,19.048596,72.860315,3,24.33,81.0,12,5,0,697.19
19.110124,72.906726,19.060093,72.870331,2,6.75,27.8,10,0,0,260.65
18.935726,72.808459,18.954017,72.831873,1,3.19,13.3,9,5,0,119.14
19.212443,72.963399,19.005565,72.849264,3,25.94,85.7,13,0,0,740.76
19.071211,72.877793,19.100943,72.864276,1,3.6,13.1,21,2,1,141.55
19.02603,72.860634,18.921552,72.822771,2,12.28,36.4,6,2,0,311.11
19.031236,72.831851,19.055649,72.84932,1,3.28,8.9,1,6,1,106.0
19.033567,72.836927,19.078372,72.887084,2,7.25,22.2,7,6,0,187.91
19.061039,72.854789,19.209672,72.981531,1,21.22,94.6,11,2,0,882.57
19.056341,72.872333,19.204324,72.995406,1,20.93,92.4,19,0,0,839.44
19.139577,72.900107,19.017152,72.847418,1,14.7,38.1,0,1,1,459.37
19.124402,72.901513,19.126303,72.894194,1,0.8,2.2,16,3,2,42.01
19.059748,72.816805,18.942268,72.844832,1,13.39,54.2,19,6,0,489.1
19.112094,72.829832,19.235229,72.985671,1,21.34,89.4,11,1,1,933.19
18.949969,72.814417,19.100067,72.834456,4,16.82,64.4,9,5,0,572.22
19.076331,72.825822,19.060285,72.845823,2,2.76,11.9,8,6,0,113.74
19.127761,72.923179,19.060397,73.009226,1,11.74,51.3,17,2,1,548.46
19.089058,72.875142,19.206198,72.997465,2,18.3,46.2,2,2,1,556.5
19.047556,72.873658,19.142048,72.908226,1,11.12,40.7,19,2,2,463.95
19.018533,72.846272,19.057209,72.878183,1,5.45,22.3,17,3,0,204.61
19.07399,72.82783,19.066771,72.997921,3,17.89,78.1,18,4,0,718.61
19.124644,72.903911,18.959258,72.82069,1,20.36,55.3,3,1,0,572.33
18.938997,72.823477,19.093681,72.983122,2,24.03,69.6,0,4,1,834.15
19.117004,72.917372,19.0921,72.98191,3,7.32,29.9,18,5,0,266.53
19.013127,72.859587,19.142501,72.922886,1,15.85,45.7,5,5,0,478.06
19.092903,73.017482,19.220156,72.980879,1,14.66,59.1,10,0,0,530.53
19.233804,72.972814,19.222827,72.992852,2,2.43,8.0,14,1,1,79.74
19.041482,72.836242,19.063865,72.991498,1,16.51,75.3,10,1,0,694.47
18.92202,72.817055,19.057379,72.819752,1,15.05,53.4,21,5,1,534.9
19.069928,73.017157,18.929698,72.804589,1,27.25,82.3,16,5,1,787.97
18.944241,72.838113,19.061283,73.01384,1,22.6,101.2,8,5,1,1077.49
19.078075,72.831396,18.939711,72.821729,4,15.42,47.2,16,2,0,402.79
18.955865,72.828617,19.060642,72.875499,1,12.65,54.7,17,2,0,496.1
19.078164,72.990731,19.069816,72.87234,4,12.48,35.0,15,5,0,290.6
19.20814,72.979383,19.214407,72.966414,2,1.53,6.5,21,1,0,60.83
19.205835,72.96035,19.048962,72.811491,1,23.43,64.3,22,0,1,609.36
19.078888,72.862692,18.940503,72.826011,1,15.86,68.5,21,4,1,720.11
19.052187,72.888097,19.228719,72.997497,3,22.75,102.4,21,6,0,947.65
18.946191,72.830903,18.943005,72.818328,1,1.37,3.9,12,2,1,46.3
19.069034,72.989121,19.127492,72.904111,1,11.05,44.4,8,2,0,406.47
18.957454,72.826591,18.936817,72.80719,4,3.07,8.2,0,5,0,76.64
19.002943,72.828535,18.932056,72.840339,1,7.98,32.7,21,5,0,297.14
19.065528,72.862009,19.222185,72.975067,1,21.08,93.7,11,0,0,856.0
18.923436,72.843865,19.124154,72.895521,2,22.97,95.3,19,2,0,866.7
19.000004,72.863315,19.081049,72.864004,1,9.01,40.8,11,0,0,374.64
19.088113,72.996628,18.94959,72.816986,2,24.37,93.2,20,0,0,824.06
19.075304,72.827846,19.12386,72.861253,4,6.44,19.2,2,0,0,199.98
18.935341,72.848765,19.10292,72.873527,1,18.81,49.3,4,5,0,508.26
18.939887,72.841997,19.078867,72.97892,1,21.12,91.6,19,1,0,835.32
18.940636,72.841857,19.03315,72.865133,3,10.57,30.1,12,4,0,255.43
19.130543,72.908145,18.928514,72.84205,1,23.51,59.3,1,4,0,609.4
19.055845,72.884049,18.957218,72.848777,4,11.58,33.3,22,6,0,279.0
19.067671,72.878634,19.200555,72.972875,1,17.79,69.9,18,1,0,632.33
18.934178,72.806786,19.031237,72.833745,1,11.16,41.9,20,6,1,438.49
19.055347,72.817175,18.954671,72.820116,2,11.2,32.3,5,0,0,340.29
19.020707,72.847823,19.127628,72.898209,2,13.01,40.2,12,3,1,396.58
19.107543,72.913234,19.098425,72.865612,3,5.11,14.8,23,0,0,158.96
18.949853,72.815634,19.068932,72.877276,3,14.74,63.1,19,0,0,565.85
19.22534,72.986326,19.213617,72.966983,2,2.41,6.5,0,0,1,75.32
19.096997,72.989843,19.113442,72.919461,1,7.62,25.1,14,1,1,254.83
